timestamp,date_gmt,status,home_team_name,away_team_name,referee,game_week,pre_match_ppg_home_,pre_match_ppg_away_,home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_ht_fhg_percentage_pre_match,over_05_ht_fhg_percentage_pre_match,over_15_2hg_percentage_pre_match,over_05_2hg_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,stadium_name,competici_n
1717981200,Jun 10 2024 - 1:00am,complete,Montserrat,Panama,Ismael Alexander Cornejo,2.0,0.0,3.0,0.75,2.4,1,3,4,1,0,1,48,"40,61,70",3,8,1,0,0,0,0,1,0,0,2,16,1,8,1,8,10,12,27,73,3.5,50,100,50,50,50,50,50,100,100,9.0,5.0,Estadio Olimpico del IND Managua,Concacaf
1718132400,Jun 11 2024 - 7:00pm,complete,St. Lucia,Aruba,desconocido,3.0,0.0,0.0,1.0,0.5,2,2,4,3,1,2,"45'2,67","21,43",5,4,1,0,1,0,0,1,0,1,14,10,9,8,5,2,18,15,57,43,2.5,50,100,50,0,0,0,50,100,100,4.0,4.0,desconocido,Concacaf
1718134200,Jun 11 2024 - 7:30pm,complete,Cuba,Cayman Islands,desconocido,3.0,0.0,3.0,1.5,0.75,3,0,3,0,0,0,desconocido,desconocido,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.5,50,50,50,50,0,50,50,0,100,6.0,3.0,desconocido,Concacaf
1718136000,Jun 11 2024 - 8:00pm,complete,St. Kitts and Nevis,Bahamas,Walter Alexander LÃ³pez Castellanos,3.0,0.0,0.0,0.75,0.0,1,0,1,1,1,0,12,desconocido,15,3,2,0,2,1,0,2,2,1,20,4,9,2,11,2,16,13,68,32,6.0,50,100,100,100,50,50,100,100,100,4.0,4.0,Warner Park Football Stadium,Concacaf
1718143200,Jun 11 2024 - 10:00pm,complete,Guyana,Belize,desconocido,3.0,0.0,0.0,1.5,0.0,3,1,4,0,0,0,"66,67,72",88,10,2,0,0,1,0,0,0,0,1,17,2,8,1,9,1,8,13,64,36,3.0,0,100,50,50,0,0,50,100,100,8.0,4.0,desconocido,Concacaf
1718150400,Jun 12 2024 - 12:00am,complete,Puerto Rico,Anguilla,desconocido,3.0,1.0,0.67,1.75,0.33,8,0,8,2,2,0,"21,33,49,51,58,66,70,90'1",desconocido,6,0,1,0,1,0,0,1,1,0,22,2,11,1,11,1,11,11,73,27,1.0,17,34,17,17,0,17,34,17,17,4.0,4.33,Estadio JuÃ¡n RÃ¡mon Loubriel,Concacaf
1718150400,Jun 12 2024 - 12:00am,complete,Dominican Republic,British Virgin Islands,Adonai Escobedo GonzÃ¡lez,3.0,0.0,0.67,1.5,0.33,4,0,4,3,3,0,"2,14,31,90'2",desconocido,5,1,0,0,0,0,0,0,0,0,17,4,8,2,9,2,11,11,77,23,1.34,17,34,17,0,0,17,67,0,17,7.0,6.33,desconocido,Concacaf
1749063600,Jun 04 2025 - 7:00pm,complete,Dominica,British Virgin Islands,desconocido,3.0,0.0,0.5,0.75,0.33,3,0,3,2,2,0,"29,35,75",desconocido,5,5,0,0,1,0,0,0,0,1,13,12,5,2,8,10,10,10,50,50,3.88,38,88,75,63,50,75,75,50,75,3.5,1.5,Windsor Park,Concacaf
1749070800,Jun 04 2025 - 9:00pm,complete,Montserrat,Belize,desconocido,3.0,0.0,0.0,0.75,0.0,1,0,1,1,1,0,2,desconocido,1,2,1,0,2,0,0,1,1,1,7,8,3,4,4,4,17,16,29,71,4.25,75,100,100,100,25,25,75,100,100,6.5,2.0,Ato Boldon Stadium,Concacaf
1749070800,Jun 04 2025 - 9:00pm,complete,Barbados,Aruba,desconocido,3.0,0.0,0.5,0.25,0.5,1,1,2,2,1,1,7,15,11,1,2,0,1,0,0,2,0,1,19,8,8,4,11,4,13,23,66,34,3.75,75,100,75,75,25,50,75,75,100,4.5,3.0,desconocido,Concacaf
1749078000,Jun 04 2025 - 11:00pm,complete,St. Vincent / Grenadines,Anguilla,desconocido,3.0,0.0,0.5,0.75,0.33,6,0,6,2,2,0,"21,25,70,85,59,61",desconocido,4,0,0,0,0,0,0,0,0,0,3,1,2,0,1,1,3,5,67,33,4.0,63,88,75,75,38,75,88,75,75,7.5,2.25,desconocido,Concacaf
1749078000,Jun 04 2025 - 11:00pm,complete,Bermuda,Cayman Islands,desconocido,3.0,0.5,1.5,0.8,0.75,5,0,5,1,1,0,"13,85,54,65,79",desconocido,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,9,9,71,29,3.25,50,75,50,25,25,25,50,25,75,7.0,1.5,desconocido,Concacaf
1749078000,Jun 04 2025 - 11:00pm,complete,Grenada,Bahamas,desconocido,3.0,0.5,0.0,1.75,0.0,6,0,6,2,2,0,"15,36,72,90,58,78",desconocido,2,0,1,0,0,0,0,1,0,0,5,0,3,0,2,0,11,2,77,23,4.0,50,75,75,50,25,75,100,25,75,5.5,4.0,desconocido,Concacaf
1749236400,Jun 06 2025 - 7:00pm,complete,Antigua and Barbuda,Cuba,desconocido,4.0,0.5,1.5,0.25,1.5,0,1,1,1,0,1,desconocido,45'8,3,6,0,1,1,0,0,1,1,0,4,19,1,3,3,16,9,12,27,73,2.5,50,75,50,25,0,25,50,0,75,8.5,2.0,desconocido,Concacaf
1749247200,Jun 06 2025 - 10:00pm,complete,Suriname,Puerto Rico,desconocido,4.0,3.0,2.0,1.9,1.75,1,0,1,0,0,0,79,desconocido,6,4,1,0,0,0,0,1,0,0,15,3,3,0,12,3,11,12,63,37,4.25,25,75,75,75,50,50,75,75,75,13.5,4.5,desconocido,Concacaf
1749252600,Jun 06 2025 - 11:30pm,complete,CuraÃ§ao,St. Lucia,desconocido,4.0,3.0,0.5,2.4,1.0,4,0,4,1,1,0,"52,57,37,74",desconocido,8,2,1,0,0,0,0,1,0,0,26,6,10,1,16,5,4,3,66,34,3.5,75,100,75,50,25,25,75,75,100,10.5,2.5,desconocido,Concacaf
1749252600,Jun 06 2025 - 11:30pm,complete,Trinidad and Tobago,St. Kitts and Nevis,desconocido,4.0,2.0,1.5,1.4,0.75,6,2,8,4,2,2,"9,85,48,66,89,29","45,27",6,3,0,0,1,0,0,0,0,1,23,10,15,6,8,4,2,3,66,34,4.25,50,75,75,75,25,50,100,50,75,13.0,3.5,Hasely Crawford Stadium,Concacaf
1749261600,Jun 07 2025 - 2:00am,complete,Nicaragua,Guyana,desconocido,4.0,3.0,1.5,1.3,1.5,1,0,1,1,1,0,41,desconocido,6,3,2,0,4,0,0,2,3,1,25,13,4,3,21,10,19,18,54,46,3.75,50,100,75,75,25,25,50,100,100,8.5,3.0,desconocido,Concacaf
1749263400,Jun 07 2025 - 2:30am,complete,Guatemala,Dominican Republic,desconocido,4.0,3.0,1.5,1.7,1.5,4,2,6,3,1,2,"6,58,61,52","17,36",4,3,1,0,2,0,0,1,0,2,12,18,6,8,6,10,10,13,52,48,3.5,0,75,75,50,25,75,100,25,75,17.0,3.0,desconocido,Concacaf
1749322800,Jun 07 2025 - 7:00pm,complete,British Virgin Islands,Jamaica,desconocido,4.0,0.4,3.0,0.33,2.3,0,1,1,1,0,1,desconocido,17,0,5,0,0,1,0,0,0,0,1,2,15,2,5,0,10,10,12,30,70,2.7,35,65,55,35,25,55,80,25,55,8.17,3.0,desconocido,Concacaf
1749322800,Jun 07 2025 - 7:00pm,complete,Anguilla,El Salvador,desconocido,4.0,0.4,2.0,0.33,1.1,0,3,3,2,0,2,desconocido,"45'5,3,77",0,14,0,0,0,0,0,0,0,0,0,24,0,14,0,10,4,6,14,86,3.0,35,65,55,55,20,55,65,55,55,8.5,2.5,desconocido,Concacaf
1749322800,Jun 07 2025 - 7:00pm,complete,Cayman Islands,Honduras,desconocido,4.0,1.0,3.0,0.75,2.1,0,1,1,0,0,0,desconocido,86,0,15,0,0,1,0,0,0,0,1,1,31,0,8,1,23,15,5,15,85,4.25,50,84,84,67,42,50,67,42,84,10.5,-0.33,Truman Bodden Stadium,Concacaf
1749330000,Jun 07 2025 - 9:00pm,complete,Aruba,Haiti,desconocido,4.0,0.67,3.0,0.5,2.0,0,5,5,2,0,2,desconocido,"29,35,61,67,87",2,2,0,0,0,0,0,0,0,0,7,24,3,10,4,14,15,13,29,71,3.09,84,100,67,42,0,59,84,67,84,8.5,2.83,desconocido,Concacaf
1749337200,Jun 07 2025 - 11:00pm,complete,Bahamas,Costa Rica,desconocido,4.0,0.0,3.0,0.0,1.9,0,8,8,3,0,3,desconocido,"20,48,38,45'2,90,64,51,79",0,10,1,0,0,0,1,0,0,0,1,47,1,19,0,28,4,4,24,76,4.25,17,84,84,59,34,59,100,59,84,6.33,2.33,desconocido,Concacaf
1749344400,Jun 08 2025 - 1:00am,complete,Belize,Panama,desconocido,4.0,0.0,3.0,0.0,2.4,0,2,2,1,0,1,desconocido,"10,50",2,8,1,0,3,0,1,0,2,1,5,17,0,5,5,12,7,15,28,72,3.0,42,84,59,59,0,0,59,84,84,10.0,2.5,desconocido,Concacaf
1749582000,Jun 10 2025 - 7:00pm,complete,St. Kitts and Nevis,Grenada,desconocido,5.0,1.0,1.33,0.75,1.75,2,3,5,1,1,0,"34,90'4","49,76,90'1",5,5,2,0,0,0,1,1,0,0,23,18,7,8,16,10,11,11,49,51,4.33,33,84,84,67,33,67,100,50,84,10.0,3.67,desconocido,Concacaf
1749585600,Jun 10 2025 - 8:00pm,complete,Cuba,Bermuda,desconocido,5.0,2.0,1.33,1.5,0.8,1,2,3,1,0,1,59,"6,74",8,7,2,0,4,0,2,0,2,2,8,5,2,3,6,2,14,16,60,40,3.67,50,84,67,50,34,33,84,34,67,7.5,2.33,desconocido,Concacaf
1749592800,Jun 10 2025 - 10:00pm,complete,Haiti,CuraÃ§ao,desconocido,5.0,3.0,3.0,2.0,2.4,1,5,6,2,0,2,61,"12,15,89,69,90'3",6,0,0,0,1,0,0,0,1,0,21,11,5,9,16,2,10,19,60,40,3.84,50,100,84,67,33,34,84,100,100,12.0,2.0,desconocido,Concacaf
1749592800,Jun 10 2025 - 10:00pm,complete,St. Lucia,Barbados,desconocido,5.0,0.33,0.33,1.0,0.25,2,1,3,2,1,1,"42,90",12,7,2,0,0,2,0,0,0,0,2,17,10,7,2,10,8,12,15,54,46,3.67,84,100,84,67,17,50,100,67,84,8.33,2.67,desconocido,Concacaf
1749596400,Jun 10 2025 - 11:00pm,complete,Dominican Republic,Dominica,desconocido,5.0,1.0,1.0,1.5,0.75,5,0,5,4,4,0,"16,39,33,44,89",desconocido,8,3,1,0,0,0,0,1,0,0,38,4,18,1,20,3,4,5,69,31,4.17,33,84,84,67,50,84,100,50,84,7.33,2.66,desconocido,Concacaf
1749596400,Jun 10 2025 - 11:00pm,complete,Jamaica,Guatemala,desconocido,5.0,3.0,3.0,2.3,1.7,3,0,3,2,2,0,"26,37,73",desconocido,5,1,0,0,0,0,0,0,0,0,18,5,8,2,10,3,6,5,62,38,3.67,33,67,67,50,50,67,100,50,67,14.66,2.34,desconocido,Concacaf
1749600000,Jun 11 2025 - 12:00am,complete,Guyana,Montserrat,desconocido,5.0,1.0,1.0,1.5,0.75,3,0,3,2,2,0,"36,38,72",desconocido,4,2,0,0,2,0,0,0,2,0,17,7,11,2,6,5,13,9,51,49,2.83,50,67,50,50,17,17,67,67,67,7.66,4.0,Jalan Besar Stadium,Concacaf
1749600000,Jun 11 2025 - 12:00am,complete,Panama,Nicaragua,desconocido,5.0,3.0,3.0,2.4,1.3,3,0,3,0,0,0,"56,88,90'3",desconocido,5,5,1,0,0,0,1,0,0,0,12,7,6,1,6,6,14,12,54,46,3.0,33,84,50,50,17,17,84,67,84,10.66,3.33,Estadio Rommel FernÃ¡ndez GutiÃ©rrez,Concacaf
1749603600,Jun 11 2025 - 1:00am,complete,El Salvador,Suriname,desconocido,5.0,2.33,3.0,1.1,1.9,1,1,2,2,1,1,32,19,3,4,3,0,4,0,1,2,3,1,9,5,3,1,6,4,20,10,34,66,2.83,33,67,67,50,17,50,67,50,84,18.0,3.0,Estadio CuscatlÃ¡n,Concacaf
1749603600,Jun 11 2025 - 1:00am,complete,Puerto Rico,St. Vincent / Grenadines,desconocido,5.0,1.33,1.0,1.75,0.75,2,1,3,1,1,0,"77,11",47,3,5,2,0,2,0,1,1,0,2,10,9,6,5,4,4,18,12,54,46,4.0,34,67,67,67,50,67,67,67,84,11.0,2.0,desconocido,Concacaf
1749603600,Jun 11 2025 - 1:00am,complete,Costa Rica,Trinidad and Tobago,desconocido,5.0,3.0,2.33,1.9,1.4,2,1,3,2,2,0,"23,38",58,8,3,1,0,5,1,1,0,1,5,19,14,10,4,9,10,10,16,66,34,5.84,50,100,100,84,50,84,100,67,100,11.34,1.34,Estadio Nacional de Costa Rica,Concacaf
1749607200,Jun 11 2025 - 2:00am,complete,Honduras,Antigua and Barbuda,desconocido,5.0,3.0,0.33,2.1,0.25,2,0,2,0,0,0,"49,80",desconocido,16,1,0,0,2,0,0,0,0,2,26,1,11,1,15,0,10,7,82,18,2.67,50,50,34,34,17,34,67,17,84,15.67,1.66,Estadio Tiburcio CarÃ­as Andino,Concacaf
1757021400,Sep 04 2025 - 9:30pm,complete,Suriname,Panama,desconocido,1.0,2.5,3.0,1.9,2.4,0,0,0,0,0,0,desconocido,desconocido,3,11,2,0,1,0,0,2,0,1,9,15,3,4,6,11,7,10,44,56,2.88,38,88,50,38,13,25,63,63,88,13.5,4.25,desconocido,Concacaf
1757037600,Sep 05 2025 - 2:00am,complete,Guatemala,El Salvador,desconocido,1.0,2.25,2.0,1.7,1.1,0,1,1,0,0,0,desconocido,79,10,1,2,0,3,0,2,0,3,0,19,10,5,1,14,9,10,12,72,28,3.38,38,88,75,38,25,88,88,38,75,15.75,2.0,desconocido,Concacaf
1757109600,Sep 05 2025 - 10:00pm,complete,Bermuda,Jamaica,desconocido,1.0,1.75,3.0,0.8,2.3,0,4,4,2,0,2,desconocido,"6,26,58,90",2,5,0,0,2,0,0,0,1,1,8,18,3,7,5,11,7,12,54,46,3.38,50,75,63,38,38,38,100,50,75,9.25,3.25,Bermuda National Stadium,Concacaf
1757116800,Sep 06 2025 - 12:00am,complete,Trinidad and Tobago,CuraÃ§ao,desconocido,1.0,1.75,3.0,1.4,2.4,0,0,0,0,0,0,desconocido,desconocido,4,3,5,0,1,0,2,3,1,0,14,5,7,2,7,3,13,10,49,51,5.0,75,100,88,75,50,63,88,75,100,9.5,3.0,Hasely Crawford Stadium,Concacaf
1757116800,Sep 06 2025 - 12:00am,complete,Haiti,Honduras,desconocido,1.0,2.25,3.0,2.0,2.1,0,0,0,0,0,0,desconocido,desconocido,8,5,0,0,0,0,0,0,0,0,15,14,7,3,8,11,12,7,45,55,4.0,63,88,75,63,38,63,75,75,100,17.5,1.0,desconocido,Concacaf
1757124000,Sep 06 2025 - 2:00am,complete,Nicaragua,Costa Rica,desconocido,1.0,2.25,3.0,1.3,1.9,1,1,2,0,0,0,81,60,4,6,1,1,2,0,1,1,0,2,9,11,2,2,7,9,6,13,41,59,3.88,25,88,88,50,25,50,88,63,88,10.75,1.75,desconocido,Concacaf
1757377800,Sep 09 2025 - 12:30am,complete,El Salvador,Suriname,desconocido,2.0,2.2,2.2,1.1,1.9,1,2,3,1,0,1,73,"12,81",7,4,3,0,1,0,1,2,0,1,11,10,2,4,9,6,15,14,46,54,2.2,40,60,40,30,10,50,60,30,60,13.0,4.2,Estadio CuscatlÃ¡n,Concacaf
1757381400,Sep 09 2025 - 1:30am,complete,Panama,Guatemala,desconocido,2.0,2.6,1.8,2.4,1.7,1,1,2,2,1,1,37,35,6,2,3,0,2,0,1,2,1,1,18,7,6,1,12,6,22,11,72,28,3.0,20,80,60,30,20,40,60,50,90,15.4,2.4,Estadio Rommel FernÃ¡ndez GutiÃ©rrez,Concacaf
1757462400,Sep 10 2025 - 12:00am,complete,Jamaica,Trinidad and Tobago,desconocido,2.0,3.0,1.6,2.3,1.4,2,0,2,1,1,0,"36,57",desconocido,7,6,4,0,0,0,2,2,0,0,10,13,4,2,6,11,7,4,46,54,3.7,50,70,70,50,30,70,90,40,70,9.4,4.0,desconocido,Concacaf
1757462400,Sep 10 2025 - 12:00am,complete,CuraÃ§ao,Bermuda,desconocido,2.0,2.6,1.4,2.4,0.8,3,2,5,4,2,2,"26,14,75","42,35",10,3,0,0,0,0,0,0,0,0,22,6,10,3,12,3,11,16,50,50,3.8,50,90,70,60,40,30,80,80,90,8.4,2.6,desconocido,Concacaf
1757469600,Sep 10 2025 - 2:00am,complete,Honduras,Nicaragua,desconocido,2.0,2.6,2.0,2.1,1.3,2,0,2,0,0,0,"47,90'1",desconocido,6,3,1,0,1,0,1,0,1,0,15,9,5,1,10,8,11,13,57,43,2.9,40,70,50,40,20,30,50,60,80,14.6,1.6,Estadio Tiburcio CarÃ­as Andino,Concacaf
1757469600,Sep 10 2025 - 2:00am,complete,Costa Rica,Haiti,desconocido,2.0,2.6,2.0,1.9,2.0,3,3,6,2,2,0,"1,35,90'1","58,55,86",10,4,2,0,3,0,0,2,1,2,24,11,11,8,13,3,13,9,46,54,3.8,50,90,80,50,30,60,80,70,90,12.6,1.6,Estadio Nacional de Costa Rica,Concacaf
1760054400,Oct 10 2025 - 12:00am,complete,Nicaragua,Haiti,desconocido,3.0,1.67,1.83,1.3,2.0,0,3,3,2,0,2,desconocido,"12,35,90'2",7,7,1,0,2,0,1,0,0,2,13,10,3,6,10,4,11,15,56,44,3.42,50,83,67,50,34,42,67,83,83,9.17,2.33,desconocido,Concacaf
1760061600,Oct 10 2025 - 2:00am,complete,Honduras,Costa Rica,desconocido,3.0,2.67,2.33,2.1,1.9,0,0,0,0,0,0,desconocido,desconocido,2,0,2,0,3,0,1,1,2,1,11,5,1,1,10,4,17,16,72,28,3.5,42,84,58,42,25,50,58,59,92,17.33,1.5,Estadio Francisco MorazÃ¡n,Concacaf
1760130000,Oct 10 2025 - 9:00pm,complete,Suriname,Guatemala,desconocido,3.0,2.33,1.67,1.9,1.7,1,1,2,0,0,0,90'4,75,6,3,1,0,1,0,0,1,0,1,14,8,5,2,9,6,11,10,64,36,3.0,42,75,59,33,25,58,75,42,75,12.5,3.17,desconocido,Concacaf
1760133600,Oct 10 2025 - 10:00pm,complete,Bermuda,Trinidad and Tobago,desconocido,3.0,1.17,1.33,0.8,1.4,0,3,3,2,0,2,desconocido,"49,30,10",3,3,1,0,1,0,1,0,1,0,10,22,4,8,6,14,12,14,47,53,4.25,67,92,75,59,42,59,92,50,92,8.0,3.5,Bermuda National Stadium,Concacaf
1760137200,Oct 10 2025 - 11:00pm,complete,CuraÃ§ao,Jamaica,desconocido,3.0,2.67,3.0,2.4,2.3,2,0,2,1,1,0,"14,68",desconocido,0,4,0,0,1,0,0,0,0,1,7,18,4,7,3,11,10,7,42,58,3.17,34,75,59,50,34,42,84,50,75,11.17,2.66,desconocido,Concacaf
1760144400,Oct 11 2025 - 1:00am,complete,El Salvador,Panama,desconocido,3.0,1.83,2.33,1.1,2.4,0,1,1,0,0,0,desconocido,55,3,5,3,0,0,0,2,1,0,0,10,7,2,2,8,5,21,14,42,58,2.17,42,75,42,17,0,34,59,42,67,14.33,3.83,Estadio CuscatlÃ¡n,Concacaf
1760400000,Oct 14 2025 - 12:00am,complete,Honduras,Haiti,desconocido,4.0,2.43,2.0,2.1,2.0,3,0,3,3,3,0,"40,26,18",desconocido,7,2,2,0,0,0,0,2,0,0,20,12,8,3,12,9,18,16,43,57,3.08,43,72,58,43,29,50,58,57,79,14.57,1.71,Estadio Tiburcio CarÃ­as Andino,Concacaf
1760407200,Oct 14 2025 - 2:00am,complete,Costa Rica,Nicaragua,desconocido,4.0,2.14,1.43,1.9,1.3,4,1,5,3,2,1,"49,90'4,28,12",26,7,3,2,0,2,0,1,1,1,1,21,7,10,2,11,5,17,11,35,65,3.29,36,86,64,36,22,43,64,64,86,10.43,2.72,Estadio Nacional de Costa Rica,Concacaf
1760482800,Oct 14 2025 - 11:00pm,complete,CuraÃ§ao,Trinidad and Tobago,desconocido,4.0,2.71,1.57,2.4,1.4,1,1,2,1,1,0,19,58,4,7,3,0,1,0,1,2,1,0,9,17,1,7,8,10,7,3,48,52,3.72,50,86,64,50,36,50,79,43,86,9.15,2.71,desconocido,Concacaf
1760486400,Oct 15 2025 - 12:00am,complete,Jamaica,Bermuda,desconocido,4.0,2.57,1.0,2.3,0.8,4,0,4,3,3,0,"24,26,35,76",desconocido,9,2,0,0,3,0,0,0,1,2,28,5,12,2,16,3,6,10,75,25,3.36,36,86,65,43,29,50,100,43,86,8.72,3.0,desconocido,Concacaf
1760490000,Oct 15 2025 - 1:00am,complete,Panama,Suriname,desconocido,4.0,2.43,2.14,2.4,1.9,1,1,2,1,0,1,90'6,21,7,3,0,0,1,0,0,0,0,1,28,8,8,4,20,4,14,11,68,32,2.22,43,71,36,22,7,22,50,50,71,12.71,3.57,Estadio Rommel FernÃ¡ndez GutiÃ©rrez,Concacaf
1760493600,Oct 15 2025 - 2:00am,complete,El Salvador,Guatemala,desconocido,4.0,1.57,1.57,1.1,1.7,0,1,1,0,0,0,desconocido,46,3,0,1,0,2,0,0,1,1,1,5,4,1,2,4,2,17,17,58,42,2.65,43,72,50,22,15,57,64,36,79,12.72,3.14,Estadio CuscatlÃ¡n,Concacaf
1763071200,Nov 13 2025 - 10:00pm,complete,Suriname,El Salvador,desconocido,5.0,2.0,1.38,1.9,1.1,4,0,4,1,1,0,"76,44,74,83",desconocido,2,3,1,0,3,0,1,0,3,0,13,10,4,3,9,7,15,25,50,50,2.13,51,63,38,19,7,32,57,38,75,11.38,3.88,desconocido,Concacaf
1763078400,Nov 14 2025 - 12:00am,complete,Bermuda,CuraÃ§ao,desconocido,5.0,0.88,2.5,0.8,2.4,0,7,7,2,0,2,desconocido,"6,32,48,63,59,82,90'2",3,7,4,0,1,0,1,3,1,0,5,27,1,15,4,12,20,8,31,69,3.69,50,94,69,57,38,44,88,50,94,8.0,2.5,desconocido,Concacaf
1763078400,Nov 14 2025 - 12:00am,complete,Trinidad and Tobago,Jamaica,desconocido,5.0,1.5,2.63,1.4,2.3,1,1,2,0,0,0,85,53,3,4,0,0,4,0,0,0,0,4,17,6,6,1,11,5,10,13,62,38,3.25,38,82,57,38,19,57,94,25,82,10.38,3.38,Hasely Crawford Stadium,Concacaf
1763085600,Nov 14 2025 - 2:00am,complete,Nicaragua,Honduras,desconocido,5.0,1.25,2.5,1.3,2.1,2,0,2,1,1,0,"12,82",desconocido,5,10,1,0,2,0,0,1,0,2,11,15,3,5,8,10,11,8,37,63,2.76,32,76,51,32,19,38,51,57,76,12.63,2.13,desconocido,Concacaf
1763085600,Nov 14 2025 - 2:00am,complete,Haiti,Costa Rica,desconocido,5.0,1.75,2.25,2.0,1.9,1,0,1,1,1,0,44,desconocido,1,7,2,0,1,0,0,2,0,1,8,14,3,6,5,8,20,12,47,53,3.82,50,88,82,50,38,69,82,63,82,11.63,2.5,desconocido,Concacaf
1763085600,Nov 14 2025 - 2:00am,complete,Guatemala,Panama,desconocido,5.0,1.75,2.25,1.7,2.4,2,3,5,2,0,2,"69,72","30,44,78",9,2,0,0,2,0,0,0,0,2,24,9,8,5,16,4,11,10,62,38,2.5,38,75,38,19,13,38,57,38,82,12.5,2.51,Estadio El TrÃ©bol,Concacaf
1763514000,Nov 19 2025 - 1:00am,complete,Trinidad and Tobago,Bermuda,desconocido,6.0,1.44,0.78,1.4,0.8,2,2,4,1,1,0,"9,66","60,65",17,2,0,0,0,0,0,0,0,0,21,12,8,8,13,4,7,7,68,32,4.0,56,95,73,50,33,62,89,45,95,7.66,3.45,Hasely Crawford Stadium,Concacaf
1763514000,Nov 19 2025 - 1:00am,complete,Costa Rica,Honduras,desconocido,6.0,2.0,2.22,1.9,2.1,0,0,0,0,0,0,desconocido,desconocido,8,6,2,1,3,0,1,2,0,3,13,16,4,2,9,14,15,19,57,43,2.95,33,73,50,33,22,45,61,45,73,15.22,2.33,Estadio Nacional de Costa Rica,Concacaf
1763514000,Nov 19 2025 - 1:00am,complete,Panama,El Salvador,desconocido,6.0,2.33,1.22,2.4,1.1,3,0,3,2,2,0,"85,17,45'4",desconocido,4,1,1,0,2,0,1,0,2,0,21,7,10,2,11,5,22,17,69,31,2.22,39,67,39,22,6,28,56,39,78,12.11,3.55,Estadio Rommel FernÃ¡ndez GutiÃ©rrez,Concacaf
1763514000,Nov 19 2025 - 1:00am,complete,Haiti,Nicaragua,desconocido,6.0,1.89,1.44,2.0,1.3,2,0,2,2,2,0,"9,45'1",desconocido,3,4,4,0,3,0,1,3,1,2,9,9,4,3,5,6,20,13,51,49,3.22,39,84,67,39,28,50,78,62,78,8.89,2.44,desconocido,Concacaf
1763514000,Nov 19 2025 - 1:00am,complete,Guatemala,Suriname,desconocido,6.0,1.56,2.11,1.7,1.9,3,1,4,0,0,0,"65,49,57",90'3,12,2,0,0,1,0,0,0,0,1,22,9,8,3,14,6,9,8,49,51,2.89,50,78,50,33,22,45,67,50,84,10.89,2.78,Estadio El TrÃ©bol,Concacaf
1763514000,Nov 19 2025 - 1:00am,complete,Jamaica,CuraÃ§ao,desconocido,6.0,2.44,2.56,2.3,2.4,0,0,0,0,0,0,desconocido,desconocido,3,3,3,1,2,0,0,4,0,2,13,16,1,4,12,12,17,19,60,40,3.17,33,84,50,45,28,39,84,45,84,10.56,2.78,desconocido,Concacaf
1742576400,Mar 21 2025 - 5:00pm,complete,Cyprus,San Marino,desconocido,1.0,0.0,0.0,1.0,0.0,2,0,2,0,0,0,"55,86",desconocido,7,2,0,0,2,0,0,0,0,2,26,5,11,2,15,3,14,17,70,30,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,AEK Arena - George Karapatakis,UEFA
1742586300,Mar 21 2025 - 7:45pm,complete,Malta,Finland,desconocido,1.0,0.0,0.0,0.63,1.25,0,1,1,1,0,1,desconocido,38,6,3,0,1,1,0,0,1,1,0,19,10,6,5,13,5,9,12,58,42,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,Ta'Qali National Stadium,UEFA
1742586300,Mar 21 2025 - 7:45pm,complete,Poland,Lithuania,desconocido,1.0,0.0,0.0,2.0,0.38,1,0,1,0,0,0,81,desconocido,11,1,1,0,1,0,0,1,0,1,24,8,7,2,17,6,14,18,62,38,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,Stadion Narodowy,UEFA
1742586300,Mar 21 2025 - 7:45pm,complete,Romania,Bosnia and Herzegovina,desconocido,1.0,0.0,0.0,1.44,1.9,0,1,1,1,0,1,desconocido,14,5,1,5,0,3,0,1,4,1,2,15,5,3,1,12,4,14,25,66,34,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,Arena NaÅ£ionalÄƒ,UEFA
1742586300,Mar 21 2025 - 7:45pm,complete,Andorra,Latvia,desconocido,1.0,0.0,0.0,0.13,0.63,0,1,1,0,0,0,desconocido,58,3,1,0,0,2,0,0,0,0,2,7,6,2,2,5,4,14,12,36,64,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,Estadi Nacional,UEFA
